id,brand,model,variant,cleaned,reason
74110,KIA,CERATO,K3,KIA CERATO K3,low score
15134,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
15200,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
23939,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
87296,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
15296,HONDA,BR-V,V I-VTEC,HONDA BRV V IVTEC,low score
11751,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
109068,PERODUA,KENARI,EZ,PERODUA KENARI EZ,low score
16217,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
16154,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
23960,HONDA,BR-V,V I-VTEC,HONDA BRV V IVTEC,low score
12194,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
82507,VOLKSWAGEN,POLO,,VOLKSWAGEN POLO ,low score
13022,HONDA,JAZZ,HYBRID,HONDA JAZZ HYBRID,low score
88009,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
17541,HONDA,BR-V,V I-VTEC,HONDA BRV V IVTEC,low score
94117,NISSAN,JUKE,NISMO,NISSAN JUKE NISMO,low score
64356,TOYOTA,VIOS,GX,TOYOTA VIOS GX,low score
65967,TOYOTA,VIOS,E,TOYOTA VIOS E,low score
97369,HONDA,CR-V,TC VTEC,HONDA CRV TC VTEC,low score
20445,HONDA,BR-V,V I-VTEC,HONDA BRV V IVTEC,low score
32590,PROTON,X50,EXECUTIVE,PROTON X50 EXECUTIVE,low score
24380,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
76791,MASERATI,LEVANTE,,MASERATI LEVANTE ,low score
23032,HONDA,BR-V,V I-VTEC,HONDA BRV V IVTEC,low score
87577,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
69608,FORD,FOCUS,SPORT,FORD FOCUS SPORT,low score
23984,HONDA,ACCORD,VTI,HONDA ACCORD VTI,low score
12175,HONDA,HR-V,I-VTEC E,HONDA HRV IVTEC E,low score
13036,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
14302,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
32850,PROTON,PERDANA,E,PROTON PERDANA E,low score
14211,HONDA,HR-V,I-VTEC E,HONDA HRV IVTEC E,low score
65966,TOYOTA,YARIS,E,TOYOTA YARIS E,low score
15282,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
66012,TOYOTA,C-HR,GT,TOYOTA CHR GT,low score
87754,HONDA,CR-V,TC VTEC,HONDA CRV TC VTEC,low score
47391,PERODUA,AXIA,SE,PERODUA AXIA SE,low score
23990,HONDA,HR-V,I-VTEC E,HONDA HRV IVTEC E,low score
19789,HONDA,BR-V,V I-VTEC,HONDA BRV V IVTEC,low score
105707,PERODUA,MYVI,SE,PERODUA MYVI SE,low score
21457,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
111629,TOYOTA,AVANZA,X,TOYOTA AVANZA X,low score
24509,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
24060,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
24135,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
24332,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
94614,NISSAN,ALMERA,E,NISSAN ALMERA E,low score
24371,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
94620,NISSAN,SYLPHY,E,NISSAN SYLPHY E,low score
24487,HONDA,BR-V,V I-VTEC,HONDA BRV V IVTEC,low score
24542,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
24597,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
112145,TOYOTA,VIOS,J,TOYOTA VIOS J,low score
25901,HONDA,HR-V,I-VTEC E,HONDA HRV IVTEC E,low score
27527,LEXUS,RX270,,LEXUS RX270 ,low score
26649,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
114415,MAXUS,G10,SE,MAXUS G10 SE,low score
26913,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
26991,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
14306,HONDA,HR-V,E:HEV RS,HONDA HRV EHEV RS,low score
27070,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
26276,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
107912,PERODUA,KENARI,EZ,PERODUA KENARI EZ,low score
15083,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
76869,MAXUS,G10,,MAXUS G10 ,low score
13430,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
18789,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
87747,HONDA,JAZZ,I-VTEC,HONDA JAZZ IVTEC,low score
19852,HONDA,CITY,HYBRID,HONDA CITY HYBRID,low score
70104,FORD,FIESTA,SPORT,FORD FIESTA SPORT,low score
87760,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
68782,CAM,PLACER,VAN,CAM PLACER VAN,low score
26354,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
17401,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
17442,HONDA,CR-V,TC VTEC,HONDA CRV TC VTEC,low score
54481,TOYOTA,INNOVA,E,TOYOTA INNOVA E,low score
105715,PERODUA,ALZA,EZI,PERODUA ALZA EZI,low score
64385,TOYOTA,INNOVA,G,TOYOTA INNOVA G,low score
30622,PROTON,ISWARA,S,PROTON ISWARA S,low score
17929,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
21127,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
18029,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
18100,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
18221,HONDA,BR-V,V I-VTEC,HONDA BRV V IVTEC,low score
18278,HONDA,BR-V,V I-VTEC,HONDA BRV V IVTEC,low score
18321,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
66028,TOYOTA,VELOZ,,TOYOTA VELOZ ,low score
18394,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
18399,HONDA,BR-V,V I-VTEC,HONDA BRV V IVTEC,low score
72970,INOKOM,ELANTRA,,INOKOM ELANTRA ,low score
18936,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
18682,HONDA,HR-V,I-VTEC E,HONDA HRV IVTEC E,low score
98065,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
98160,HONDA,JAZZ,HYBRID,HONDA JAZZ HYBRID,low score
98215,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
28857,PROTON,PERSONA,SV,PROTON PERSONA SV,low score
98605,HONDA,BR-V,E I-VTEC,HONDA BRV E IVTEC,low score
19536,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
20035,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
20409,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
47535,PERODUA,AXIA,G,PERODUA AXIA G,low score
18996,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
20664,HONDA,HR-V,I-VTEC E,HONDA HRV IVTEC E,low score
20611,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
20871,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
21173,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
21225,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
21614,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
21644,HONDA,BR-V,V I-VTEC,HONDA BRV V IVTEC,low score
21742,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
68001,AUDI,RS6,,AUDI RS6 ,low score
21763,HONDA,HR-V,I-VTEC E,HONDA HRV IVTEC E,low score
19113,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
19120,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
22056,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
22044,HONDA,BR-V,V I-VTEC,HONDA BRV V IVTEC,low score
22073,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
22291,HONDA,HR-V,I-VTEC E,HONDA HRV IVTEC E,low score
22308,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
22634,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
22395,HONDA,BR-V,E I-VTEC,HONDA BRV E IVTEC,low score
22665,HONDA,BR-V,V I-VTEC,HONDA BRV V IVTEC,low score
22731,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
22797,HONDA,CR-V,TC VTEC,HONDA CRV TC VTEC,low score
17904,HONDA,HR-V,I-VTEC E,HONDA HRV IVTEC E,low score
22929,HONDA,BR-V,V I-VTEC,HONDA BRV V IVTEC,low score
22937,HONDA,CITY,HYBRID,HONDA CITY HYBRID,low score
22962,HONDA,CR-V,TC VTEC,HONDA CRV TC VTEC,low score
47572,PERODUA,MYVI,AV,PERODUA MYVI AV,low score
77278,MAZDA,2,SKYACTIV-G,MAZDA 2 SKYACTIVG,low score
23130,HONDA,BR-V,V I-VTEC,HONDA BRV V IVTEC,low score
19668,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
92466,MITSUBISHI,ASX,,MITSUBISHI ASX ,low score
23608,HONDA,HR-V,I-VTEC S,HONDA HRV IVTEC S,low score
23879,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
23885,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
23900,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
105716,PERODUA,ARUZ,X,PERODUA ARUZ X,low score
19704,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
16863,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
47595,PERODUA,MYVI,EZ,PERODUA MYVI EZ,low score
18089,HONDA,HR-V,I-VTEC E,HONDA HRV IVTEC E,low score
26008,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
11967,HONDA,BR-V,V I-VTEC,HONDA BRV V IVTEC,low score
12222,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
14021,HONDA,BR-V,V I-VTEC,HONDA BRV V IVTEC,low score
80434,SUBARU,FORESTER,S,SUBARU FORESTER S,low score
18251,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
14630,HONDA,BR-V,V I-VTEC,HONDA BRV V IVTEC,low score
17094,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
18801,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
19071,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
24154,HONDA,HR-V,I-VTEC E,HONDA HRV IVTEC E,low score
49845,PORSCHE,MACAN,S,PORSCHE MACAN S,low score
22534,HONDA,BR-V,E I-VTEC,HONDA BRV E IVTEC,low score
67640,AUDI,A6,TFSI,AUDI A6 TFSI,low score
22595,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
105996,PERODUA,MYVI,SE,PERODUA MYVI SE,low score
23166,HONDA,BR-V,V I-VTEC,HONDA BRV V IVTEC,low score
104869,PERODUA,MYVI,EZ,PERODUA MYVI EZ,low score
12858,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
12190,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
1784,BMW,I,I7,BMW I I7,low score
14487,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
30060,PROTON,X50,PREMIUM,PROTON X50 PREMIUM,low score
74905,KIA,SPORTAGE,KX,KIA SPORTAGE KX,low score
97450,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
97871,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
31594,PROTON,X50,EXECUTIVE,PROTON X50 EXECUTIVE,low score
14721,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
18519,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
74157,KIA,RIO,SX,KIA RIO SX,low score
50886,PORSCHE,PANAMERA,,PORSCHE PANAMERA ,low score
74941,KIA,CERATO,KX,KIA CERATO KX,low score
94760,NISSAN,ALMERA,VLP,NISSAN ALMERA VLP,low score
19393,HONDA,JAZZ,HYBRID,HONDA JAZZ HYBRID,low score
104776,PERODUA,ARUZ,X,PERODUA ARUZ X,low score
113471,AUDI,A3,TFSI,AUDI A3 TFSI,low score
64566,TOYOTA,AVANZA,S,TOYOTA AVANZA S,low score
64596,TOYOTA,VIOS,G,TOYOTA VIOS G,low score
62377,TOYOTA,CAMRY,V,TOYOTA CAMRY V,low score
63348,TOYOTA,RUSH,S,TOYOTA RUSH S,low score
94789,NISSAN,TEANA,XV,NISSAN TEANA XV,low score
20694,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
47781,PERODUA,MYVI,AV,PERODUA MYVI AV,low score
32088,PROTON,WIRA,GL,PROTON WIRA GL,low score
94872,NISSAN,X-TRAIL,,NISSAN XTRAIL ,low score
59911,TOYOTA,INNOVA,G,TOYOTA INNOVA G,low score
64615,TOYOTA,VIOS,J,TOYOTA VIOS J,low score
77570,MAZDA,2,SKYACTIV-G,MAZDA 2 SKYACTIVG,low score
28124,LEXUS,RX270,,LEXUS RX270 ,low score
64648,TOYOTA,YARIS,G,TOYOTA YARIS G,low score
64635,TOYOTA,VIOS,G,TOYOTA VIOS G,low score
19754,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
98318,HONDA,BR-V,V I-VTEC,HONDA BRV V IVTEC,low score
15069,HONDA,BR-V,V I-VTEC,HONDA BRV V IVTEC,low score
64641,TOYOTA,VELLFIRE,X,TOYOTA VELLFIRE X,low score
106694,PERODUA,MYVI,SE,PERODUA MYVI SE,low score
64651,TOYOTA,VIOS,J,TOYOTA VIOS J,low score
110641,TOYOTA,FORTUNER,V,TOYOTA FORTUNER V,low score
64662,TOYOTA,INNOVA,G,TOYOTA INNOVA G,low score
74430,KIA,CERATO,,KIA CERATO ,low score
94848,NISSAN,ALMERA,E,NISSAN ALMERA E,low score
67815,AUDI,A4,TFSI,AUDI A4 TFSI,low score
75127,KIA,RIO,SX,KIA RIO SX,low score
32034,PROTON,PERDANA,E,PROTON PERDANA E,low score
24925,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
15090,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
74920,KIA,CERATO,K3,KIA CERATO K3,low score
85303,VOLVO,XC90,T8,VOLVO XC90 T8,low score
60387,TOYOTA,CAMRY,G,TOYOTA CAMRY G,low score
60391,TOYOTA,CAMRY,G,TOYOTA CAMRY G,low score
74965,KIA,OPTIMA K5,,KIA OPTIMA K5 ,low score
98545,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
13184,HONDA,JAZZ,HYBRID,HONDA JAZZ HYBRID,low score
94822,NISSAN,X-TRAIL,,NISSAN XTRAIL ,low score
33591,PROTON,WIRA,GL,PROTON WIRA GL,low score
20805,HONDA,BR-V,E I-VTEC,HONDA BRV E IVTEC,low score
94909,NISSAN,ALMERA,E,NISSAN ALMERA E,low score
100988,PERODUA,MYVI,H,PERODUA MYVI H,low score
60490,TOYOTA,CAMRY,V,TOYOTA CAMRY V,low score
25314,HONDA,CR-V,TC VTEC,HONDA CRV TC VTEC,low score
20843,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
15259,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
64744,TOYOTA,VIOS,G,TOYOTA VIOS G,low score
98622,HONDA,ACCORD,VTI,HONDA ACCORD VTI,low score
24959,HONDA,JAZZ,I-VTEC,HONDA JAZZ IVTEC,low score
64795,TOYOTA,CAMRY,V,TOYOTA CAMRY V,low score
88113,HONDA,BR-V,V I-VTEC,HONDA BRV V IVTEC,low score
24974,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
60618,TOYOTA,FORTUNER,V,TOYOTA FORTUNER V,low score
19929,HONDA,JAZZ,HYBRID,HONDA JAZZ HYBRID,low score
77593,MAZDA,2,SKYACTIV-G,MAZDA 2 SKYACTIVG,low score
73476,ISUZU,NLR,,ISUZU NLR ,low score
76940,MAZDA,2,SKYACTIV-G,MAZDA 2 SKYACTIVG,low score
110511,TOYOTA,VIOS,E,TOYOTA VIOS E,low score
94955,NISSAN,ALMERA,VL,NISSAN ALMERA VL,low score
15592,HONDA,CR-V,TC VTEC,HONDA CRV TC VTEC,low score
68950,CITROEN,C5,,CITROEN C5 ,low score
105740,PERODUA,ALZA,AV,PERODUA ALZA AV,low score
64877,TOYOTA,LY100R,,TOYOTA LY100R ,low score
94972,NISSAN,ALMERA,E,NISSAN ALMERA E,low score
77323,MAZDA,3,MPS,MAZDA 3 MPS,low score
13496,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
105228,PERODUA,MYVI,H,PERODUA MYVI H,low score
98538,HONDA,HR-V,I-VTEC E,HONDA HRV IVTEC E,low score
19996,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
94978,NISSAN,X-TRAIL,,NISSAN XTRAIL ,low score
15627,HONDA,STREAM,RSZ,HONDA STREAM RSZ,low score
105744,PERODUA,MYVI,SX,PERODUA MYVI SX,low score
30977,PROTON,X50,PREMIUM,PROTON X50 PREMIUM,low score
35648,PROTON,X50,PREMIUM,PROTON X50 PREMIUM,low score
61921,TOYOTA,INNOVA,G,TOYOTA INNOVA G,low score
104883,PERODUA,ATIVA,AV,PERODUA ATIVA AV,low score
25016,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
75084,KIA,RIO,,KIA RIO ,low score
77562,MAZDA,3,GLS,MAZDA 3 GLS,low score
54218,TOYOTA,VIOS,E,TOYOTA VIOS E,low score
7201,BMW,X,X4,BMW X X4,low score
64939,TOYOTA,VIOS,E,TOYOTA VIOS E,low score
75068,KIA,PICANTO,EX,KIA PICANTO EX,low score
25065,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
55125,TOYOTA,VIOS,J,TOYOTA VIOS J,low score
70563,FORD,MUSTANG,,FORD MUSTANG ,low score
48556,PERODUA,MYVI,EZI,PERODUA MYVI EZI,low score
25042,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
54236,TOYOTA,ESTIMA,,TOYOTA ESTIMA ,low score
95053,NISSAN,X-TRAIL,,NISSAN XTRAIL ,low score
101089,PERODUA,ARUZ,AV,PERODUA ARUZ AV,low score
14712,HONDA,CITY,HYBRID,HONDA CITY HYBRID,low score
35649,PROTON,WIRA,XLI,PROTON WIRA XLI,low score
59821,TOYOTA,AVANZA,E,TOYOTA AVANZA E,low score
31057,PROTON,X50,PREMIUM,PROTON X50 PREMIUM,low score
61296,TOYOTA,VIOS,G,TOYOTA VIOS G,low score
95044,NISSAN,X-TRAIL,,NISSAN XTRAIL ,low score
19907,HONDA,JAZZ,HYBRID,HONDA JAZZ HYBRID,low score
25894,HONDA,BR-V,,HONDA BRV ,low score
95050,NISSAN,SENTRA,SG,NISSAN SENTRA SG,low score
24016,HONDA,HR-V,I-VTEC E,HONDA HRV IVTEC E,low score
104892,PERODUA,ATIVA,AV,PERODUA ATIVA AV,low score
59847,TOYOTA,VELLFIRE,X,TOYOTA VELLFIRE X,low score
95059,NISSAN,SYLPHY,VL,NISSAN SYLPHY VL,low score
48887,PERODUA,MYVI,EZ,PERODUA MYVI EZ,low score
48906,PERODUA,AXIA,SE,PERODUA AXIA SE,low score
15900,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
26122,HONDA,BR-V,V I-VTEC,HONDA BRV V IVTEC,low score
113249,TOYOTA,CAMRY,V,TOYOTA CAMRY V,low score
51046,PORSCHE,MACAN,,PORSCHE MACAN ,low score
20149,HONDA,STREAM,,HONDA STREAM ,low score
20139,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
108712,PERODUA,MYVI,EZI,PERODUA MYVI EZI,low score
69401,FERRARI,F430,,FERRARI F430 ,low score
3598,BMW,X,X1,BMW X X1,low score
20189,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
113629,FERRARI,488 GTB,,FERRARI 488 GTB ,low score
16043,HONDA,HR-V,I-VTEC S,HONDA HRV IVTEC S,low score
15970,HONDA,HR-V,I-VTEC E,HONDA HRV IVTEC E,low score
26295,HONDA,BR-V,V I-VTEC,HONDA BRV V IVTEC,low score
113994,INOKOM,AU26,,INOKOM AU26 ,low score
25144,HONDA,CR-V,TC VTEC,HONDA CRV TC VTEC,low score
26380,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
69200,FERRARI,488 GTB,,FERRARI 488 GTB ,low score
61452,TOYOTA,RAV4,,TOYOTA RAV4 ,low score
69260,FERRARI,F430,,FERRARI F430 ,low score
104918,PERODUA,ALZA,EZI,PERODUA ALZA EZI,low score
61132,TOYOTA,VOXY,X,TOYOTA VOXY X,low score
104929,PERODUA,MYVI,G,PERODUA MYVI G,low score
924,BMW,X,X1,BMW X X1,low score
65059,TOYOTA,VIOS,E,TOYOTA VIOS E,low score
25182,HONDA,BR-V,V I-VTEC,HONDA BRV V IVTEC,low score
95138,NISSAN,ALMERA,VLT,NISSAN ALMERA VLT,low score
106714,PERODUA,MYVI,SE,PERODUA MYVI SE,low score
54277,TOYOTA,VELLFIRE,Z,TOYOTA VELLFIRE Z,low score
102251,PERODUA,MYVI,X,PERODUA MYVI X,low score
95145,NISSAN,X-TRAIL,,NISSAN XTRAIL ,low score
104947,PERODUA,ARUZ,AV,PERODUA ARUZ AV,low score
85618,VOLVO,XC90,T8,VOLVO XC90 T8,low score
32059,PROTON,X50,PREMIUM,PROTON X50 PREMIUM,low score
95580,PEUGEOT,408,,PEUGEOT 408 ,low score
74567,KIA,CERATO,,KIA CERATO ,low score
65590,TOYOTA,VIOS,G,TOYOTA VIOS G,low score
112386,TOYOTA,VIOS,E,TOYOTA VIOS E,low score
16142,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
87945,HONDA,ACCORD,VTI,HONDA ACCORD VTI,low score
104958,PERODUA,AXIA,E,PERODUA AXIA E,low score
84971,VOLVO,XC60,T5,VOLVO XC60 T5,low score
26653,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
104963,PERODUA,MYVI,H,PERODUA MYVI H,low score
31336,PROTON,X50,PREMIUM,PROTON X50 PREMIUM,low score
116272,PROTON,X50,EXECUTIVE,PROTON X50 EXECUTIVE,low score
20803,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
16206,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
88337,HONDA,HR-V,I-VTEC E,HONDA HRV IVTEC E,low score
31620,PROTON,X50,PREMIUM,PROTON X50 PREMIUM,low score
21143,HONDA,JAZZ,HYBRID,HONDA JAZZ HYBRID,low score
65073,TOYOTA,VIOS,E,TOYOTA VIOS E,low score
65095,TOYOTA,FORTUNER,,TOYOTA FORTUNER ,low score
84975,VOLVO,V40,T5,VOLVO V40 T5,low score
20774,HONDA,BR-V,V I-VTEC,HONDA BRV V IVTEC,low score
49969,PORSCHE,CAYENNE,S,PORSCHE CAYENNE S,low score
31634,PROTON,X50,PREMIUM,PROTON X50 PREMIUM,low score
88120,HONDA,CITY,HYBRID,HONDA CITY HYBRID,low score
65113,TOYOTA,VIOS,G,TOYOTA VIOS G,low score
65098,TOYOTA,CAMRY,G X,TOYOTA CAMRY G X,low score
65091,TOYOTA,ESTIMA,,TOYOTA ESTIMA ,low score
54353,TOYOTA,VIOS,G,TOYOTA VIOS G,low score
56755,TOYOTA,YARIS,E,TOYOTA YARIS E,low score
25226,HONDA,JAZZ,I-DSI,HONDA JAZZ IDSI,low score
66195,TOYOTA,VELLFIRE,,TOYOTA VELLFIRE ,low score
54518,TOYOTA,INNOVA,X,TOYOTA INNOVA X,low score
74981,KIA,SPORTAGE,,KIA SPORTAGE ,low score
56815,TOYOTA,CAMRY,E,TOYOTA CAMRY E,low score
13992,HONDA,BR-V,V I-VTEC,HONDA BRV V IVTEC,low score
95215,NISSAN,ALMERA,VL,NISSAN ALMERA VL,low score
65179,TOYOTA,VIOS,E,TOYOTA VIOS E,low score
16354,HONDA,CR-V,TC VTEC,HONDA CRV TC VTEC,low score
51116,PORSCHE,CAYMAN,,PORSCHE CAYMAN ,low score
65164,TOYOTA,CAMRY,V,TOYOTA CAMRY V,low score
31432,PROTON,X50,PREMIUM,PROTON X50 PREMIUM,low score
104974,PERODUA,MYVI,H,PERODUA MYVI H,low score
56950,TOYOTA,VIOS,E,TOYOTA VIOS E,low score
50897,PORSCHE,CAYENNE,,PORSCHE CAYENNE ,low score
13018,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
25256,HONDA,BR-V,V I-VTEC,HONDA BRV V IVTEC,low score
88210,HONDA,CR-V,I-VTEC,HONDA CRV IVTEC,low score
16407,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
20967,HONDA,BR-V,V I-VTEC,HONDA BRV V IVTEC,low score
74227,KIA,SORENTO,HS,KIA SORENTO HS,low score
21281,HONDA,ACCORD,VTI,HONDA ACCORD VTI,low score
66228,TOYOTA,INNOVA,G,TOYOTA INNOVA G,low score
104979,PERODUA,MYVI,AV,PERODUA MYVI AV,low score
104983,PERODUA,MYVI,SE,PERODUA MYVI SE,low score
35715,PROTON,SAGA,SV,PROTON SAGA SV,low score
56991,TOYOTA,YARIS,G,TOYOTA YARIS G,low score
25339,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
25300,HONDA,CITY,EFI,HONDA CITY EFI,low score
104998,PERODUA,ALZA,SE,PERODUA ALZA SE,low score
75011,KIA,CERATO,KX,KIA CERATO KX,low score
34755,PROTON,PERDANA,,PROTON PERDANA ,low score
21232,HONDA,CITY,HYBRID,HONDA CITY HYBRID,low score
105011,PERODUA,AXIA,G,PERODUA AXIA G,low score
70910,FORD,FOCUS,SPORT,FORD FOCUS SPORT,low score
107440,PERODUA,KENARI,EZ,PERODUA KENARI EZ,low score
76836,MAXUS,G10,SE,MAXUS G10 SE,low score
25333,HONDA,BR-V,V I-VTEC,HONDA BRV V IVTEC,low score
16302,HONDA,HR-V,I-VTEC V,HONDA HRV IVTEC V,low score
51736,TOYOTA,VIOS,G,TOYOTA VIOS G,low score
31716,PROTON,PERDANA,E,PROTON PERDANA E,low score
77559,MAZDA,2,SKYACTIV-G,MAZDA 2 SKYACTIVG,low score
16571,HONDA,HR-V,I-VTEC S,HONDA HRV IVTEC S,low score
16372,HONDA,HR-V,I-VTEC E,HONDA HRV IVTEC E,low score
95286,NISSAN,ALMERA,VL,NISSAN ALMERA VL,low score
25389,HONDA,HR-V,I-VTEC E,HONDA HRV IVTEC E,low score
89741,MAZDA,CX-7,,MAZDA CX7 ,low score
113273,TOYOTA,SIENTA,V,TOYOTA SIENTA V,low score
116205,PROTON,X50,EXECUTIVE,PROTON X50 EXECUTIVE,low score
77045,MAZDA,3,GL,MAZDA 3 GL,low score
5455,BMW,X,X1,BMW X X1,low score
51954,TOYOTA,C-HR,,TOYOTA CHR ,low score
21333,HONDA,ACCORD,VTI,HONDA ACCORD VTI,low score
79341,MAZDA,2,SKYACTIV-G,MAZDA 2 SKYACTIVG,low score
63924,TOYOTA,ALPHARD,X,TOYOTA ALPHARD X,low score
16683,HONDA,JAZZ,HYBRID,HONDA JAZZ HYBRID,low score
